service,date,aircraft,location,lat,lon,target,numweapons,timeon,weapon,weaponweight,missionfunction,numaircraft,unit,timeoff
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.716666,106.466666,ANTI-AIRCRAFT,4,620,LAU-3A/AERO7,342,ARMED RECCE,2,N09679,625
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.716666,106.466666,ANTI-AIRCRAFT,4,620,LAU-10A,132,ARMED RECCE,2,N09679,625
USN,10/8/1965,A-1,CORAL SEA (CVA-43),17.75,106.433333,ROAD,0,1145,,0,ARMED RECCE,4,N09616,1200
USN,10/8/1965,A-1,CORAL SEA (CVA-43),17.75,106.433333,ROAD,24,1145,250LB M-57,272,ARMED RECCE,4,N09616,1200
USN,10/8/1965,A-1,CORAL SEA (CVA-43),17.75,106.433333,ROAD,4,1145,500LB GP M-64,561,ARMED RECCE,4,N09616,1200
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.75,106.433333,BRIDGE,0,955,,0,ARMED RECCE,1,N09677,957
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.75,106.433333,BRIDGE,2,955,1000LB MK-83,985,ARMED RECCE,1,N09677,957
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.75,106.433333,BRIDGE,2,955,MK-11/MK-12,57,ARMED RECCE,1,N09677,957
USAF,10/8/1965,RF-101,UDORN AB,17.816666,106.183333,AREA\DEPOT,0,950,,0,PHOTO RECCE,2,JAJQHB,0
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.833333,106.433333,AREA\DEPOT,0,625,,0,ARMED RECCE,2,N09679,630
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.833333,106.433333,AREA\DEPOT,1,625,LAU-3A/AERO7,342,ARMED RECCE,2,N09679,630
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.833333,106.433333,AREA\DEPOT,4,625,LAU-10A,132,ARMED RECCE,2,N09679,630
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.866666,106.433333,FORD,0,500,,0,ARMED RECCE,1,N09677,502
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.866666,106.433333,MOTOR VEHICLE,0,130,,0,ARMED RECCE,2,N09677,140
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.866666,106.433333,MOTOR VEHICLE,4,130,MK-11/MK-12,57,ARMED RECCE,2,N09677,140
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.866666,106.433333,MOTOR VEHICLE,8,130,SHRIKE,395,ARMED RECCE,2,N09677,140
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.866666,106.433333,MOTOR VEHICLE,4,130,250LB MK-81,260,ARMED RECCE,2,N09677,140
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.866666,106.433333,MOTOR VEHICLE,2,130,500LB GP M-64,561,ARMED RECCE,2,N09677,140
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.883333,106.466666,ROAD,0,1020,,0,ARMED RECCE,3,N09679,1025
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.883333,106.466666,ROAD,6,1020,LAU-10A,132,ARMED RECCE,3,N09679,1025
USN,10/8/1965,A-4,CORAL SEA (CVA-43),17.883333,106.466666,ROAD,6,1020,500LB GP MK-82,500,ARMED RECCE,3,N09679,1025
USAF,10/8/1965,F-4,KORAT,17.916666,105.816666,AREA\DEPOT,0,1543,,0,STRIKE,4,JALCW0,1545
USAF,10/8/1965,F-4,KORAT,17.916666,105.816666,AREA\DEPOT,2,1543,M-61,50,STRIKE,4,JALCW0,1545
USN,10/8/1965,A-1,ORISKANY (CVA-34),17.983333,105.966666,BRIDGE,0,1840,,0,ARMED RECCE,2,N09676,1856
USN,10/8/1965,A-1,ORISKANY (CVA-34),17.983333,105.966666,BRIDGE,4,1840,500LB GP M-64,561,ARMED RECCE,2,N09676,1856
USAF,10/8/1965,F-4,KORAT,18.066666,105.816666,BRIDGE,0,1538,,0,STRIKE,4,JALCW0,1539
USAF,10/8/1965,F-4,KORAT,18.066666,105.816666,BRIDGE,8,1538,750LB GP M-117,799,STRIKE,4,JALCW0,1539
USAF,10/8/1965,F-4,KORAT,18.083333,105.8,BRIDGE,0,1535,,0,STRIKE,4,JALCW0,1536
USAF,10/8/1965,F-105,TAKHLI,18.083333,105.8,BRIDGE,0,805,,0,STRIKE,4,JAJKF0,808
USAF,10/8/1965,F-105,TAKHLI,18.083333,105.8,ROAD,0,808,,0,ARMED RECCE,4,JAJKF0,813
USAF,10/8/1965,RF-101,UDORN AB,18.083333,105.816666,AREA\DEPOT,0,1005,,0,PHOTO RECCE,2,JAJQHB,0
USAF,10/8/1965,F-105,TAKHLI,18.083333,105.8,ROAD,133,808,2.75IN HE RKT,18,ARMED RECCE,4,JAJKF0,813
USAF,10/8/1965,F-4,KORAT,18.083333,105.8,BRIDGE,8,1535,750LB GP M-117,799,STRIKE,4,JALCW0,1536
USAF,10/8/1965,F-105,TAKHLI,18.083333,105.8,BRIDGE,16,805,750LB GP M-117,799,STRIKE,4,JAJKF0,808
USAF,10/8/1965,RF-101,UDORN AB,18.116666,105.783333,ROAD,0,1216,,0,PHOTO RECCE,2,JAJQHB,1219
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.116666,106.266666,BRIDGE,0,2235,,0,ARMED RECCE,2,N09676,2240
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.116666,106.266666,BRIDGE,6,2235,500LB GP M-64,561,ARMED RECCE,2,N09676,2240
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.133333,106.433333,RADAR,0,330,,0,ARMED RECCE,2,N09679,335
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.133333,106.433333,RADAR,2,330,LAU-3A/AERO7,342,ARMED RECCE,2,N09679,335
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.133333,106.433333,RADAR,20,330,LAU-10A,132,ARMED RECCE,2,N09679,335
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.133333,106.433333,RADAR,12,330,MK-24,25,ARMED RECCE,2,N09679,335
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.133333,106.433333,RADAR,2,330,500LB GP M-64,561,ARMED RECCE,2,N09679,335
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.15,106.166666,ROAD,0,210,,0,ARMED RECCE,2,N09677,215
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.15,106.166666,ROAD,16,210,MK-24,25,ARMED RECCE,2,N09677,215
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.15,106.166666,ROAD,8,210,250LB MK-81,260,ARMED RECCE,2,N09677,215
USAF,10/8/1965,RF-101,UDORN AB,18.183333,105.716666,BRIDGE,0,1002,,0,PHOTO RECCE,2,JAJQHB,1003
USN,10/8/1965,A-4,ORISKANY (CVA-34),18.183333,104.95,BRIDGE,0,1620,,0,ARMED RECCE,2,N09611,1621
USN,10/8/1965,A-4,ORISKANY (CVA-34),18.183333,104.95,BRIDGE,3,1620,500LB GP M-64,561,ARMED RECCE,2,N09611,1621
USN,10/8/1965,A-4,,18.2,106.116666,MOTOR VEHICLE,0,145,,0,ARMED RECCE,2,N09677,205
USN,10/8/1965,A-4,,18.2,106.116666,MOTOR VEHICLE,4,145,MK-11/MK-12,57,ARMED RECCE,2,N09677,205
USN,10/8/1965,A-4,,18.2,106.116666,MOTOR VEHICLE,3,145,MK-24,25,ARMED RECCE,2,N09677,205
USN,10/8/1965,A-4,,18.2,106.116666,MOTOR VEHICLE,1,145,250LB MK-81,260,ARMED RECCE,2,N09677,205
USN,10/8/1965,A-4,ORISKANY (CVA-34),18.233333,104.733333,AREA\DEPOT,0,1600,,0,ARMED RECCE,4,N09611,1602
USN,10/8/1965,A-4,ORISKANY (CVA-34),18.233333,104.733333,AREA\DEPOT,4,1600,500LB GP M-64,561,ARMED RECCE,4,N09611,1602
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.233333,105.016666,BRIDGE,0,1400,,0,ARMED RECCE,2,N09676,1410
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.233333,105.016666,BRIDGE,4,1400,1000LB GP M-65,1104,ARMED RECCE,2,N09676,1410
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.233333,105.016666,BRIDGE,4,1400,500LB GP M-64,561,ARMED RECCE,2,N09676,1410
USAF,10/8/1965,RF-101,UDORN AB,18.25,105.7,ROAD,0,1210,,0,PHOTO RECCE,2,JAJQHB,1212
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.25,106.133333,FORD,0,458,,0,ARMED RECCE,2,N09679,503
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.25,106.133333,FORD,6,458,MK-24,25,ARMED RECCE,2,N09679,503
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.3,106,BRIDGE,0,2125,,0,ARMED RECCE,2,N09676,2130
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.3,106,BRIDGE,8,2125,250LB M-57,272,ARMED RECCE,2,N09676,2130
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.333333,105.916666,AREA\DEPOT,0,315,,0,ARMED RECCE,1,N09677,320
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.333333,105.583333,AREA\DEPOT,0,840,,0,ARMED RECCE,2,N09679,845
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.333333,105.583333,AREA\DEPOT,4,840,LAU-10A,132,ARMED RECCE,2,N09679,845
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.333333,105.916666,AREA\DEPOT,2,315,MK-11/MK-12,57,ARMED RECCE,1,N09677,320
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.333333,105.583333,AREA\DEPOT,4,840,500LB GP M-64,561,ARMED RECCE,2,N09679,845
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.333333,105.916666,AREA\DEPOT,2,315,500LB GP M-64,561,ARMED RECCE,1,N09677,320
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.366666,105.866666,BRIDGE,0,315,,0,ARMED RECCE,1,N09677,325
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.366666,105.866666,BRIDGE,2,315,MK-11/MK-12,57,ARMED RECCE,1,N09677,325
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.366666,105.866666,BRIDGE,8,315,MK-24,25,ARMED RECCE,1,N09677,325
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.366666,105.866666,BRIDGE,4,315,250LB MK-81,260,ARMED RECCE,1,N09677,325
USAF,10/8/1965,F-105,TAKHLI,18.45,105.3,AREA\DEPOT,0,806,,0,STRIKE,4,JAJLTA,815
USAF,10/8/1965,F-105,TAKHLI,18.45,105.3,UNKNOWN\UNIDENTIFIED,0,806,,0,STRIKE,4,JAJLTA,815
USAF,10/8/1965,F-104,DANANG,18.45,105.316666,AREA\DEPOT,0,1715,,0,ARMED RECCE,4,JAJJK0,1720
USAF,10/8/1965,F-105,TAKHLI,18.45,105.3,AREA\DEPOT,152,806,2.75IN HEAT RK,18,STRIKE,4,JAJLTA,815
USAF,10/8/1965,F-104,DANANG,18.45,105.316666,AREA\DEPOT,8,1715,750LB GP M-117,799,ARMED RECCE,4,JAJJK0,1720
USAF,10/8/1965,F-105,TAKHLI,18.45,105.3,AREA\DEPOT,16,806,750LB GP M-117,799,STRIKE,4,JAJLTA,815
USAF,10/8/1965,F-104,DANANG,18.45,105.316666,AREA\DEPOT,22,1715,M-61,50,ARMED RECCE,4,JAJJK0,1720
USAF,10/8/1965,F-105,TAKHLI,18.5,105.733333,ROAD,0,835,,0,ARMED RECCE,4,JAJTLA,850
USAF,10/8/1965,F-105,TAKHLI,18.5,105.483333,ROAD,0,955,,0,STRIKE,4,JAJKF0,959
USAF,10/8/1965,F-105,TAKHLI,18.5,105.733333,ROAD,152,835,2.75IN HE RKT,18,ARMED RECCE,4,JAJTLA,850
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.5,105.55,ANTI-AIRCRAFT,0,448,,0,ARMED RECCE,2,N09679,454
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.5,105.55,ANTI-AIRCRAFT,2,448,LAU-3A/AERO7,342,ARMED RECCE,2,N09679,454
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.5,105.55,ANTI-AIRCRAFT,2,448,LAU-10A,132,ARMED RECCE,2,N09679,454
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.5,105.55,ANTI-AIRCRAFT,12,448,MK-24,25,ARMED RECCE,2,N09679,454
USN,10/8/1965,A-4,CORAL SEA (CVA-43),18.5,105.55,ANTI-AIRCRAFT,2,448,500LB GP M-64,561,ARMED RECCE,2,N09679,454
USAF,10/8/1965,F-105,TAKHLI,18.5,105.483333,ROAD,16,955,750LB GP M-117,799,STRIKE,4,JAJKF0,959
USAF,10/8/1965,F-4,KORAT,18.516666,105.483333,ROAD,0,1450,,0,AIR REFUELING,4,JALCW0,1505
USAF,10/8/1965,F-105,TAKHLI,18.516666,105.55,ROAD,0,1006,,0,ARMED RECCE,4,JAJKF0,1010
USAF,10/8/1965,F-105,TAKHLI,18.516666,105.55,ROAD,152,1006,2.75IN HEAT RK,18,ARMED RECCE,4,JAJKF0,1010
USAF,10/8/1965,F-4,KORAT,18.516666,105.483333,ROAD,16,1450,750LB GP M-117,799,AIR REFUELING,4,JALCW0,1505
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.55,105.533333,BRIDGE,0,1835,,0,ARMED RECCE,2,N09676,1835
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.55,105.533333,BRIDGE,4,1835,500LB GP M-64,561,ARMED RECCE,2,N09676,1835
USAF,10/8/1965,F-105,TAKHLI,18.566666,105.583333,ROAD,0,835,,0,ARMED RECCE,4,JAJIPO,845
USAF,10/8/1965,F-105,TAKHLI,18.666666,105.4,BRIDGE,0,825,,0,STRIKE,4,JAJIP0,828
USAF,10/8/1965,F-105,TAKHLI,18.666666,105.4,BRIDGE,152,825,2.75IN HE RKT,18,STRIKE,4,JAJIP0,828
USAF,10/8/1965,F-105,TAKHLI,18.666666,105.4,BRIDGE,16,825,750LB GP M-117,799,STRIKE,4,JAJIP0,828
USAF,10/8/1965,F-4,UBON AB,18.683333,105.416666,ROAD,0,1500,,0,ARMED RECCE,4,JAJJH0,1501
USAF,10/8/1965,RF-101,UDORN AB,18.683333,105.683333,AREA\DEPOT,0,1228,,0,PHOTO RECCE,2,JAJQHB,1228
USAF,10/8/1965,F-4,UBON AB,18.683333,105.416666,ROAD,15,1500,750LB GP M-117,799,ARMED RECCE,4,JAJJH0,1501
USN,10/8/1965,A-4,ORISKANY (CVA-34),18.7,105.5,BRIDGE,0,1447,,0,ARMED RECCE,2,N09611,1449
USN,10/8/1965,A-4,ORISKANY (CVA-34),18.7,105.5,BRIDGE,1,1447,500LB GP M-64,561,ARMED RECCE,2,N09611,1449
USN,10/8/1965,A-4,ORISKANY (CVA-34),18.7,105.5,BRIDGE,1,1447,500LB GP MK-82,500,ARMED RECCE,2,N09611,1449
USAF,10/8/1965,RF-101,UDORN AB,18.733333,105.666666,AIRFIELD,0,1227,,0,PHOTO RECCE,2,JAJQHB,1227
USN,10/8/1965,A-4,ORISKANY (CVA-34),18.75,105.3,BRIDGE,0,1440,,0,ARMED RECCE,2,N09611,1441
USN,10/8/1965,A-4,ORISKANY (CVA-34),18.75,105.3,BRIDGE,1,1440,500LB GP MK-82,500,ARMED RECCE,2,N09611,1441
USN,10/8/1965,A-4,ORISKANY (CVA-34),18.75,105.3,BRIDGE,1,1440,500LB GP M-64,561,ARMED RECCE,2,N09611,1441
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.783333,106.45,BRIDGE,0,2205,,0,ARMED RECCE,1,N09676,2210
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.783333,106.45,BRIDGE,4,2205,MK-24,25,ARMED RECCE,1,N09676,2210
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.783333,106.45,BRIDGE,4,2205,250LB M-57,272,ARMED RECCE,1,N09676,2210
USN,10/8/1965,A-1,ORISKANY (CVA-34),18.783333,106.45,BRIDGE,2,2205,500LB GP M-64,561,ARMED RECCE,1,N09676,2210
USAF,10/8/1965,F-105,TAKHLI,18.983333,105.6,BRIDGE,0,825,,0,STRIKE,4,JAJTLA,826
USAF,10/8/1965,F-105,TAKHLI,18.983333,105.6,BRIDGE,0,1010,,0,STRIKE,4,JAJIP0,1020
USAF,10/8/1965,F-105,TAKHLI,18.983333,105.6,BRIDGE,152,1010,2.75IN HE RKT,18,STRIKE,4,JAJIP0,1020
USAF,10/8/1965,F-105,TAKHLI,18.983333,105.6,BRIDGE,16,825,250LB MK-81,260,STRIKE,4,JAJTLA,826
USAF,10/8/1965,F-105,TAKHLI,18.983333,105.6,BRIDGE,16,1010,750LB GP M-117,799,STRIKE,4,JAJIP0,1020
USN,10/8/1965,A-1,CORAL SEA (CVA-43),19,106,UNKNOWN\UNIDENTIFIED,0,635,,0,RES CMBT AIR PATROL,2,N09616,1030
USN,10/8/1965,A-1,CORAL SEA (CVA-43),19,106,UNKNOWN\UNIDENTIFIED,0,1015,,0,RES CMBT AIR PATROL,2,N09616,1150
USN,10/8/1965,A-1,CORAL SEA (CVA-43),19,106,UNKNOWN\UNIDENTIFIED,8,635,LAU-3A/AERO7,342,RES CMBT AIR PATROL,2,N09616,1030
USN,10/8/1965,A-1,CORAL SEA (CVA-43),19,106,UNKNOWN\UNIDENTIFIED,8,1015,LAU-3A/AERO7,342,RES CMBT AIR PATROL,2,N09616,1150
USN,10/8/1965,A-1,CORAL SEA (CVA-43),19,106,UNKNOWN\UNIDENTIFIED,16,635,M-3,50,RES CMBT AIR PATROL,2,N09616,1030
USN,10/8/1965,A-1,CORAL SEA (CVA-43),19,106,UNKNOWN\UNIDENTIFIED,16,1015,M-3,50,RES CMBT AIR PATROL,2,N09616,1150
USN,10/8/1965,A-4,ORISKANY (CVA-34),19,105.516666,ROAD,0,1435,,0,ARMED RECCE,2,N09614,1440
USN,10/8/1965,A-4,ORISKANY (CVA-34),19,105.516666,ROAD,4,1435,500LB GP M-64,561,ARMED RECCE,2,N09614,1440
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.05,104.833333,BRIDGE,0,1425,,0,ARMED RECCE,2,N09611,1432
USN,10/8/1965,RF-8,ORISKANY (CVA-34),19.05,104.833333,BRIDGE,0,615,,0,PHOTO RECCE,1,N53708,710
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.05,104.833333,BRIDGE,2,1425,1000LB MK-83,985,ARMED RECCE,2,N09611,1432
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.05,104.833333,BRIDGE,2,1425,500LB GP MK-82,500,ARMED RECCE,2,N09611,1432
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.066666,104.833333,BRIDGE,0,1450,,0,ARMED RECCE,1,N09614,1451
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.066666,104.833333,BRIDGE,0,1420,,0,ARMED RECCE,2,N09614,1425
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.066666,104.833333,BRIDGE,4,1420,1000LB MK-83,985,ARMED RECCE,2,N09614,1425
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.066666,104.833333,BRIDGE,2,1420,500LB GP M-64,561,ARMED RECCE,2,N09614,1425
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.066666,104.833333,BRIDGE,2,1450,500LB GP M-64,561,ARMED RECCE,1,N09614,1451
USAF,10/8/1965,F-4,,19.1,104.783333,BRIDGE,0,1530,,0,ARMED RECCE,1,JALCW0,1530
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.1,105.616666,AREA\DEPOT,0,320,,0,ARMED RECCE,2,N09679,330
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.1,105.616666,AREA\DEPOT,2,320,LAU-3A/AERO7,342,ARMED RECCE,2,N09679,330
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.1,105.616666,AREA\DEPOT,2,320,LAU-10A,132,ARMED RECCE,2,N09679,330
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.1,105.616666,AREA\DEPOT,12,320,MK-24,25,ARMED RECCE,2,N09679,330
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.1,105.616666,AREA\DEPOT,2,320,500LB GP M-64,561,ARMED RECCE,2,N09679,330
USAF,10/8/1965,F-4,,19.1,104.783333,BRIDGE,4,1530,750LB GP M-117,799,ARMED RECCE,1,JALCW0,1530
USAF,10/8/1965,F-4,KORAT,19.133333,104.7,BRIDGE,0,1525,,0,STRIKE,3,JALCW0,1530
USAF,10/8/1965,F-105,,19.133333,104.7,AREA\DEPOT,0,0,,0,ARMED RECCE,4,JAJIP0,0
USAF,10/8/1965,F-105,TAKHLI,19.133333,104.7,BRIDGE,0,1645,,0,STRIKE,4,JAJIP0,1700
USAF,10/8/1965,RF-101,UDORN AB,19.133333,104.75,UNKNOWN\UNIDENTIFIED,0,1020,,0,PHOTO RECCE,2,JAJQHB,0
USAF,10/8/1965,F-105,TAKHLI,19.133333,104.7,BRIDGE,152,1645,2.75IN HE RKT,18,STRIKE,4,JAJIP0,1700
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.133333,105.516666,AREA\DEPOT,0,850,,0,ARMED RECCE,2,N09677,851
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.133333,105.516666,AREA\DEPOT,2,850,1000LB MK-83,985,ARMED RECCE,2,N09677,851
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.133333,105.516666,AREA\DEPOT,2,850,CBU-2,743,ARMED RECCE,2,N09677,851
USAF,10/8/1965,F-4,KORAT,19.133333,104.7,BRIDGE,12,1525,750LB GP M-117,799,STRIKE,3,JALCW0,1530
USAF,10/8/1965,F-105,,19.133333,104.7,AREA\DEPOT,16,0,750LB GP M-117,799,ARMED RECCE,4,JAJIP0,0
USAF,10/8/1965,F-105,TAKHLI,19.133333,104.7,BRIDGE,16,1645,750LB GP M-117,799,STRIKE,4,JAJIP0,1700
USAF,10/8/1965,F-105,TAKHLI,19.133333,104.7,BRIDGE,0,1645,M-61,50,STRIKE,4,JAJIP0,1700
USAF,10/8/1965,F-105,KORAT,19.25,104.4,BRIDGE,0,1525,,0,STRIKE,4,JALCW0,1527
USAF,10/8/1965,F-105,KORAT,19.25,104.4,BRIDGE,15,1525,750LB GP M-117,799,STRIKE,4,JALCW0,1527
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.266666,105.5,MOTOR VEHICLE,0,1930,,0,ARMED RECCE,2,N09611,1937
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.266666,105.5,MOTOR VEHICLE,6,1930,MK-24,25,ARMED RECCE,2,N09611,1937
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.266666,105.5,MOTOR VEHICLE,6,1930,500LB GP M-64,561,ARMED RECCE,2,N09611,1937
USAF,10/8/1965,RF-101,UDORN AB,19.283333,104.433333,SEGMENT\TRANS ROUTE,0,1012,,0,PHOTO RECCE,2,JAJQHB,1015
USAF,10/8/1965,RF-101,UDORN AB,19.3,103.866666,ROAD,0,0,,0,PHOTO RECCE,2,JAJQHB,0
USAF,10/8/1965,RF-101,UDORN AB,19.333333,103.583333,ROAD,0,0,,0,PHOTO RECCE,2,JAJQHB,0
USAF,10/8/1965,RF-101,UDORN AB,19.333333,104.316666,BRIDGE,0,1024,,0,PHOTO RECCE,2,JAJQHB,0
USAF,10/8/1965,RF-101,UDORN AB,19.35,103.5,ROAD,0,0,,0,PHOTO RECCE,2,JAJQHB,0
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.35,105.733333,ROAD,0,1420,,0,ARMED RECCE,2,N09614,1425
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.35,105.716666,BRIDGE,0,1420,,0,ARMED RECCE,2,N09614,1425
USN,10/8/1965,RF-8,ORISKANY (CVA-34),19.35,105.716666,BRIDGE,0,615,,0,PHOTO RECCE,1,N53708,710
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.35,105.716666,BRIDGE,4,1420,1000LB MK-83,985,ARMED RECCE,2,N09614,1425
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.35,105.733333,ROAD,4,1420,1000LB MK-83,985,ARMED RECCE,2,N09614,1425
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.35,105.733333,MOTOR VEHICLE,0,2240,,0,ARMED RECCE,4,N09611,2325
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.35,105.733333,MOTOR VEHICLE,2,2240,MK-11/MK-12,57,ARMED RECCE,4,N09611,2325
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.35,105.733333,MOTOR VEHICLE,20,2240,MK-24,25,ARMED RECCE,4,N09611,2325
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.35,105.733333,MOTOR VEHICLE,10,2240,500LB GP M-64,561,ARMED RECCE,4,N09611,2325
USMC,10/8/1965,EF-10,DANANG,19.366666,105.933333,RADAR,0,900,,0,ELINT,3,M01513,947
USMC,10/8/1965,EF-10,DANANG,19.366666,105.933333,RADAR,0,0,,0,ELINT,3,M01513,0
USMC,10/8/1965,F-4,DANANG,19.366666,105.933333,FORD,0,903,,0,ESCORT/COVER,2,M01542,945
USN,10/8/1965,RF-8,ORISKANY (CVA-34),19.366666,105.733333,MOTOR VEHICLE,0,615,,0,PHOTO RECCE,1,N53708,710
USAF,10/8/1965,RF-101,UDORN AB,19.383333,104.216666,BRIDGE,0,1025,,0,PHOTO RECCE,2,JAJQHB,0
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.383333,105.766666,AREA\DEPOT,0,800,,0,ARMED RECCE,2,N09677,808
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.383333,105.766666,AREA\DEPOT,0,800,,0,ARMED RECCE,1,N09679,807
USN,10/8/1965,A-1,CORAL SEA (CVA-43),19.383333,105.766666,AREA\DEPOT,0,800,,0,ARMED RECCE,2,N09677,806
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.383333,105.766666,AREA\DEPOT,2,800,1000LB MK-83,985,ARMED RECCE,2,N09677,808
USN,10/8/1965,A-1,CORAL SEA (CVA-43),19.383333,105.766666,AREA\DEPOT,2,800,1000LB MK-83,985,ARMED RECCE,2,N09677,806
USN,10/8/1965,A-1,CORAL SEA (CVA-43),19.383333,105.766666,AREA\DEPOT,2,800,LAU-3A/AERO7,342,ARMED RECCE,2,N09677,806
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.383333,105.766666,AREA\DEPOT,2,800,LAU-10A,132,ARMED RECCE,1,N09679,807
USN,10/8/1965,A-1,CORAL SEA (CVA-43),19.383333,105.766666,AREA\DEPOT,4,800,MK-11/MK-12,57,ARMED RECCE,2,N09677,806
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.383333,105.766666,AREA\DEPOT,4,800,MK-11/MK-12,57,ARMED RECCE,2,N09677,808
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.383333,105.766666,AREA\DEPOT,2,800,500LB GP M-64,561,ARMED RECCE,1,N09679,807
USN,10/8/1965,A-4,CORAL SEA (CVA-43),19.383333,105.766666,AREA\DEPOT,2,800,500LB GP M-64,561,ARMED RECCE,2,N09677,808
USAF,10/8/1965,RF-101,UDORN AB,19.4,104.183333,BRIDGE,0,2026,,0,PHOTO RECCE,2,JAJQHB,0
USAF,10/8/1965,F-105,KORAT,19.4,104.15,ROAD,0,1531,,0,STRIKE,4,JALCW0,1532
USAF,10/8/1965,F-105,KORAT,19.4,104.15,ROAD,7,1531,2.75IN FLECHET,18,STRIKE,4,JALCW0,1532
USN,10/8/1965,A-4,ORISKANY (CVA-34),19.4,105.566666,ROAD,0,1438,,0,ARMED RECCE,2,N09614,1441
